SITE ID,STATUS,PPT_ID,ADDRESS,CITY,STATE,ZIP,BORO,LATITUDE,LONGITUDE,CROSS_STREET_1,CROSS_STREET_2,CORNER,INSTALL_DATE,ACTIVE_DATE,WIFI_STATUS,TABLET_STATUS,PHONE_STATUS,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,NTA,NTA_NAME
mn-01-123076,Link Active!,123076_139260,110 MAIDEN LANE,New York,NY,10005,Manhattan,40.70624185,-74.00624351,WATER STREET,PEARL STREET,SWC,11/04/2017 12:00:00 AM,02/09/2018 12:00:00 AM,up,up,up,1,1,7,MN25,Battery Park City-Lower Manhattan
mn-01-123431,Link Active!,123431_139237,45 LAFAYETTE STREET,New York,NY,10013,Manhattan,40.716033,-74.00257,CATHERINE LANE,WORTH STREET,SE,07/12/2016 12:00:00 AM,07/21/2016 12:00:00 AM,up,up,up,1,1,31,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-01-133384,Link Installed; Connecting Power and Fiber,133384_133385,50 VARICK STREET,New York,NY,10013,Manhattan,40.72098349,-74.00648828,LAIGHT STREET,BEACH STREET,Midblock,07/31/2018 12:00:00 AM,,Not Available,Not Available,Not Available,1,1,33,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-01-135575,Link Active!,135575_135576,95 WALL STREET,New York,NY,10005,Manhattan,40.70504418,-74.00732188,WATER STREET,FRONT STREET,SEC,11/11/2017 12:00:00 AM,04/27/2018 12:00:00 AM,up,up,up,1,1,7,MN25,Battery Park City-Lower Manhattan
mn-01-136177,Link Active!,136177_139947,55 WATER STREET,New York,NY,10004,Manhattan,40.7039098,-74.00908241,HANOVER SQUARE,COENTIES SLIP,SWC,11/11/2017 12:00:00 AM,02/23/2018 12:00:00 AM,up,up,up,1,1,9,MN25,Battery Park City-Lower Manhattan
mn-01-137026,Link Active!,137026,195 HUDSON STREET,New York,NY,10013,Manhattan,40.72311759,-74.00813878,DESBROSSES STREET,VESTRY STREET,SW,08/05/2017 12:00:00 AM,11/15/2017 12:00:00 AM,up,up,up,1,1,39,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-01-137165,Link Active!,137165_137199,101 LAFAYETTE STREET,New York,NY,10013,Manhattan,40.717828,-74.000962,WALKER STREET,WHITE STREET,SE,08/01/2016 12:00:00 AM,09/06/2016 12:00:00 AM,up,up,up,1,1,31,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-01-137333,Link Active!,137333,80 LAFAYETTE STREET,New York,NY,10013,Manhattan,40.71724104,-74.00173929,WHITE STREET,FRANKLIN STREET,SW,07/13/2016 12:00:00 AM,07/21/2016 12:00:00 AM,up,up,up,1,1,31,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-01-137399,Link Active!,137399_137411,125 WORTH STREET,New York,NY,10013,Manhattan,40.71548409,-74.00266673,LAFAYETTE STREET,CENTRE STREET,NE,10/19/2016 12:00:00 AM,12/14/2016 12:00:00 AM,up,up,up,1,1,31,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-01-138237,Link Active!,138237_138973,60 LAFAYETTE STREET,New York,NY,10013,Manhattan,40.716682,-74.002253,FRANKLIN STREET,LEONARD STREET,SWC,10/07/2017 12:00:00 AM,02/07/2018 12:00:00 AM,up,up,up,1,1,31,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-01-138618,Link Active!,138618_138619,201 HUDSON STREET,New York,NY,10013,Manhattan,40.72340371,-74.00808439,DESBROSSES STREET,CANAL STREET,SW,08/05/2017 12:00:00 AM,11/15/2017 12:00:00 AM,up,up,up,1,1,39,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-01-145538,Link Active!,145538,200 HUDSON STREET,New York,NY,10013,Manhattan,40.72287042,-74.00797977,DESBROSSES STREET,VESTRY STREET,NE,08/05/2017 12:00:00 AM,10/10/2017 12:00:00 AM,up,up,up,1,1,33,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-108535,Link Installed; Connecting Power and Fiber,108535,628 HUDSON STREET,New York,NY,10014,Manhattan,40.73835105,-74.00546559,JANE STREET,HORATIO STREET,Midblock,02/04/2018 12:00:00 AM,,Not Available,Not Available,Not Available,2,3,77,MN23,West Village
mn-02-120512,Link Active!,120512,425 6 AVENUE,New York,NY,10011,Manhattan,40.734392509761896,-73.99915159090096,WEST 9 STREET,WEST 10 STREET,Midblock,03/10/2018 12:00:00 AM,04/25/2018 12:00:00 AM,up,up,up,2,3,71,MN23,West Village
mn-02-122259,Link Pending Activation,122259_122260,347 6 AVENUE,New York,NY,10014,Manhattan,40.73188717,-74.00119407,WEST 4 STREET,WEST WASHINGTON PLACE,NW,04/14/2018 12:00:00 AM,,Not Available,Not Available,Not Available,2,3,71,MN23,West Village
mn-02-122267,Link Active!,122267,70 WEST 13 STREET,New York,NY,10011,Manhattan,40.73653988,-73.99715554,6 AVENUE,5 AVENUE,SE,03/19/2018 12:00:00 AM,08/01/2018 12:00:00 AM,up,up,up,2,3,63,MN23,West Village
mn-02-122289,Link Installed; Connecting Power and Fiber,122289,221 HUDSON STREET,New York,NY,10013,Manhattan,40.724065,-74.007972,CANAL STREET,BROOME STREET,NWC,05/12/2018 12:00:00 AM,,Not Available,Not Available,Not Available,2,3,37,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-122330,Link Active!,122330,241 CANAL STREET,New York,NY,10013,Manhattan,40.71819776,-74.000048,CENTRE STREET,LAFAYETTE STREET,NW,03/18/2017 12:00:00 AM,05/19/2017 12:00:00 AM,up,up,up,2,1,45,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-123086,Link Active!,123086,799 BROADWAY,New York,NY,10003,Manhattan,40.73239147,-73.99138693,EAST 11 STREET,EAST 10 STREET,SW,10/15/2016 12:00:00 AM,11/10/2016 12:00:00 AM,up,up,up,2,2,61,MN23,West Village
mn-02-123117,Link Active!,123117,263 6 AVENUE,New York,NY,10014,Manhattan,40.7295577,-74.00238535,DOWNING STREET,BEDFORD STREET,SW,03/10/2018 12:00:00 AM,04/26/2018 12:00:00 AM,up,up,up,2,3,67,MN23,West Village
mn-02-123120,Link Active!,123120_123133,475 6 AVENUE,New York,NY,10011,Manhattan,40.73598356,-73.99799012,WEST 12 STREET,WEST 11 STREET,SW,03/10/2018 12:00:00 AM,06/12/2018 12:00:00 AM,up,up,up,2,3,71,MN23,West Village
mn-02-123497,Link Installed; Connecting Power and Fiber,123497,41 HORATIO STREET,New York,NY,10014,Manhattan,40.73879783,-74.00528546,HUDSON STREET,WEST 4 STREET,NE,03/04/2018 12:00:00 AM,,Not Available,Not Available,Not Available,2,3,77,MN23,West Village
mn-02-123538,Link Active!,123538,220 WEST 14 STREET,New York,NY,10011,Manhattan,40.73899661,-74.0009461,7 AVENUE,8 AVENUE,SW,09/18/2016 12:00:00 AM,10/25/2016 12:00:00 AM,up,up,up,2,3,77,MN23,West Village
mn-02-123539,Link Active!,123539_139642,200 WEST 14 STREET,New York,NY,10011,Manhattan,40.73857046,-73.99993241,7 AVENUE,8 AVENUE,SW,09/18/2016 12:00:00 AM,10/25/2016 12:00:00 AM,up,up,up,2,3,77,MN23,West Village
mn-02-123540,Link Active!,123540_139784,75 8 AVENUE,New York,NY,10014,Manhattan,40.73967748,-74.00273531,WEST 14 STREET,GREENWICH AVENUE,SW,03/11/2016 12:00:00 AM,04/15/2016 12:00:00 AM,up,up,up,2,3,77,MN23,West Village
mn-02-123542,Link Active!,123542_141514,18 WEST 14 STREET,New York,NY,10011,Manhattan,40.736387,-73.994742,5 AVENUE,6 AVENUE,NW,10/01/2016 12:00:00 AM,12/28/2016 12:00:00 AM,up,up,up,2,3,63,MN23,West Village
bk-07-125917,Link Active!,125917,620 5 AVENUE,New York,NY,11215,Brooklyn,40.66355007,-73.99124562,17 STREET,18 STREET,NW,09/23/2017 12:00:00 AM,01/16/2018 12:00:00 AM,up,up,up,7,38,143,BK37,Park Slope-Gowanus
bk-08-145991,Link Active!,145991,658 FRANKLIN AVENUE,New York,NY,11238,Brooklyn,40.67574507,-73.95621158,ST. MARKS AVENUE,PROSPECT PLACE,NW,11/10/2017 12:00:00 AM,03/12/2018 12:00:00 AM,up,up,up,8,35,305,BK61,Crown Heights North
bk-09-126559,Link Active!,126559_126560,597 FLATBUSH AVENUE,New York,NY,11225,Brooklyn,40.658911,-73.960426,RUTLAND ROAD,BEEKMAN PLACE,NE,02/27/2018 12:00:00 AM,05/11/2018 12:00:00 AM,up,up,up,9,40,79801,BK60,Prospect Lefferts Gardens-Wingate
bk-17-146003,Link Active!,146003,3723 CHURCH AVENUE,New York,NY,11203,Brooklyn,40.65122997,-73.94206208,EAST 37 STREET,EAST 38 STREET,NW,11/10/2017 12:00:00 AM,07/27/2018 12:00:00 AM,up,up,up,17,41,816,BK91,East Flatbush-Farragut
bx-01-144892,Link Active!,144892,442 WILLIS AVENUE,New York,NY,10455,Bronx,40.81357503,-73.91949122,EAST 146 STREET,EAST 145 STREET,NE,03/04/2018 12:00:00 AM,04/20/2018 12:00:00 AM,up,up,up,1,8,43,BX39,Mott Haven-Port Morris
bx-01-145854,Link Active!,145854,217 EAST 138 STREET,New York,NY,10451,Bronx,40.81225338,-73.92866453,PARK AVENUE,CANAL PLACE,NW,06/24/2017 12:00:00 AM,10/19/2017 12:00:00 AM,up,up,up,1,8,51,BX39,Mott Haven-Port Morris
bx-01-145917,Link Active!,145917,200 EAST 138 STREET,New York,NY,10451,Bronx,40.81244091,-73.92925029,PARK AVENUE,CANAL STREET WEST,SE,08/31/2017 12:00:00 AM,10/19/2017 12:00:00 AM,up,up,up,1,8,51,BX39,Mott Haven-Port Morris
mn-02-123547,Link Active!,123547_123548,120 WEST 14 STREET,New York,NY,10011,Manhattan,40.737805,-73.998106,6 AVENUE,7 AVENUE,SW,09/17/2016 12:00:00 AM,12/09/2016 12:00:00 AM,up,up,up,2,3,71,MN23,West Village
mn-02-123559,Link Active!,123559,201 6 AVENUE,New York,NY,10014,Manhattan,40.72711527,-74.00350218,CHARLTON STREET,KING STREET,NW,04/14/2018 12:00:00 AM,06/18/2018 12:00:00 AM,up,up,up,2,3,37,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-123585,Ready to Install,123585,623 HUDSON STREET,New York,NY,10014,Manhattan,40.73827778442089,-74.0056712058614,JANE STREET,HORATIO STREET,NW,,,Not Available,Not Available,Not Available,2,3,79,MN23,West Village
mn-02-123586,Link Installed; Connecting Power and Fiber,123586,118 VARICK STREET,New York,NY,10013,Manhattan,40.72492489,-74.00579536,DOMINICK STREET,BROOME STREET,SE,07/31/2018 12:00:00 AM,,Not Available,Not Available,Not Available,2,3,37,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-123589,Link Installed; Connecting Power and Fiber,123589,180 VARICK STREET,New York,NY,10014,Manhattan,40.72728365,-74.00540707,CHARLTON STREET,KING STREET,NE,07/31/2018 12:00:00 AM,,Not Available,Not Available,Not Available,2,3,37,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-123590,Link Installed; Connecting Power and Fiber,123590,56 KING STREET,New York,NY,10014,Manhattan,40.72780341,-74.00523226,VARICK STREET,6 AVENUE,SE,07/31/2018 12:00:00 AM,,Not Available,Not Available,Not Available,2,3,37,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-123595,Link Active!,123595,284 HUDSON STREET,New York,NY,10013,Manhattan,40.72533498,-74.00755377,DOMINICK STREET,SPRING STREET,NE,11/17/2016 12:00:00 AM,12/29/2016 12:00:00 AM,up,up,up,2,3,37,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-123600,Link Active!,123600,1 ST. LUKE'S PLACE,New York,NY,10014,Manhattan,40.73025769,-74.00662855,HUDSON STREET,7 AVENUE,NE,11/13/2016 12:00:00 AM,01/26/2017 12:00:00 AM,up,up,up,2,3,67,MN23,West Village
mn-02-123606,Link Active!,123606,98 KING STREET,New York,NY,10014,Manhattan,40.72797798,-74.00698658,HUDSON STREET,VARICK STREET,SE,03/11/2017 12:00:00 AM,05/10/2017 12:00:00 AM,up,up,up,2,3,37,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-123611,Link Active!,123611,482 HUDSON STREET,New York,NY,10014,Manhattan,40.73230778,-74.00641536,GROVE STREET,BARROW STREET,SE,11/05/2016 12:00:00 AM,01/18/2017 12:00:00 AM,up,up,up,2,3,73,MN23,West Village
mn-02-123612,Link Active!,123612,87 BARROW STREET,New York,NY,10014,Manhattan,40.73159252,-74.00640751,HUDSON STREET,COMMERCE STREET,SE,02/18/2017 12:00:00 AM,04/14/2017 12:00:00 AM,up,up,up,2,3,67,MN23,West Village
mn-02-123678,Link Installed; Connecting Power and Fiber,123678,50 GROVE STREET,New York,NY,10014,Manhattan,40.73290856,-74.00387699,BLEECKER STREET,7 AVENUE SOUTH,SE,08/01/2018 12:00:00 AM,,Not Available,Not Available,Not Available,2,3,73,MN23,West Village
mn-02-123843,Link Active!,123843,268 GREENE STREET,New York,NY,10003,Manhattan,40.73116016,-73.99407922,EAST 8 STREET,WAVERLY PLACE,SEC,11/04/2017 12:00:00 AM,08/01/2018 12:00:00 AM,up,up,up,2,1,59,MN23,West Village
mn-02-133259,Ready to Install,133259,399 WEST BROADWAY,New York,NY,10012,Manhattan,40.72433792,-74.00202234,SPRING STREET,BROOME STREET,SE,,,Not Available,Not Available,Not Available,2,1,47,MN24,SoHo-TriBeCa-Civic Center-Little Italy
bk-01-145861,Link Active!,145861,1049 MANHATTAN AVENUE,New York,NY,11222,Brooklyn,40.734684,-73.955096,FREEMAN STREET,EAGLE STREET,NW,06/30/2017 12:00:00 AM,08/23/2017 12:00:00 AM,up,up,up,1,33,563,BK76,Greenpoint
bk-01-146050,Link Active!,146050,2 POWERS STREET,New York,NY,11211,Brooklyn,40.711666359463834,-73.95102614769678,UNION AVENUE,LORIMER STREET,SE,12/19/2017 12:00:00 AM,03/30/2018 12:00:00 AM,up,up,up,1,34,513,BK73,North Side-South Side
bk-03-108944,Link Pending Activation,108944,846 BROADWAY,New York,NY,11206,Brooklyn,40.69895576,-73.93893235,PARK AVENUE,ELLERY STREET,SW,04/10/2018 12:00:00 AM,,Not Available,Not Available,Not Available,3,36,28501,BK78,Bushwick South
bx-01-102011,Link Active!,102011,417 EAST 138 STREET,New York,NY,10454,Bronx,40.80890966,-73.92220947,WILLIS AVENUE,BROWN PLACE,Midblock,04/19/2018 12:00:00 AM,07/16/2018 12:00:00 AM,up,up,up,1,8,39,BX39,Mott Haven-Port Morris
bx-01-123216,Link Active!,123216,3015 3 AVENUE,New York,NY,10455,Bronx,40.81948845,-73.91366803,EAST 155 STREET,EAST 154 STREET,SW,10/29/2016 12:00:00 AM,12/22/2016 12:00:00 AM,up,up,up,1,17,67,BX34,Melrose South-Mott Haven North
mn-02-133430,Link Active!,133430_133431,183 CANAL STREET,New York,NY,10013,Manhattan,40.716869,-73.997578,MOTT STREET,ELIZABETH STREET,NE,09/14/2016 12:00:00 AM,12/15/2016 12:00:00 AM,up,up,up,2,1,41,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-133446,Link Active!,133446_133454,835 BROADWAY,New York,NY,10003,Manhattan,40.73389175,-73.99105603,EAST 13 STREET,EAST 12 STREET,SW,10/29/2016 12:00:00 AM,11/18/2016 12:00:00 AM,up,up,up,2,2,61,MN23,West Village
mn-02-133831,Link Active!,133831_133832,62 EAST 13 STREET,New York,NY,10003,Manhattan,40.734036,-73.991208,BROADWAY,UNION SQUARE WEST,SW,10/15/2016 12:00:00 AM,11/10/2016 12:00:00 AM,up,up,up,2,2,61,MN23,West Village
mn-02-135935,Link Active!,135935_135967,325 HUDSON STREET,New York,NY,10013,Manhattan,40.726889,-74.007487,VANDAM STREET,CHARLTON STREET,NW,01/28/2017 12:00:00 AM,04/10/2017 12:00:00 AM,up,up,up,2,3,37,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-02-136396,Link Active!,136396_136398,82 5 AVENUE,New York,NY,10011,Manhattan,40.73620058,-73.99360102,EAST 14 STREET,EAST 13 STREET,NW,07/29/2017 12:00:00 AM,08/30/2017 12:00:00 AM,up,up,up,2,3,63,MN23,West Village
mn-02-138004,Link Installed; Connecting Power and Fiber,138004_138005,260 SPRING STREET,New York,NY,10013,Manhattan,40.725666,-74.00627426,VARICK STREET,HUDSON STREET,SW,08/01/2018 12:00:00 AM,,Not Available,Not Available,Not Available,2,3,37,MN24,SoHo-TriBeCa-Civic Center-Little Italy
mn-03-100726,Link Active!,100726,211 BOWERY,New York,NY,10002,Manhattan,40.721425,-73.993454,RIVINGTON STREET,SPRING STREET,SE,07/22/2016 12:00:00 AM,08/19/2016 12:00:00 AM,up,up,up,3,1,18,MN27,Chinatown
mn-03-107697,Link Active!,107697,121 2 AVENUE,New York,NY,10003,Manhattan,40.72815774,-73.98812504,EAST 7 STREET,ST. MARKS PLACE,NW,11/12/2016 12:00:00 AM,12/12/2016 12:00:00 AM,up,down,up,3,2,38,MN22,East Village
mn-03-107871,Link Active!,107871,18 DELANCEY STREET,New York,NY,10002,Manhattan,40.72018834,-73.99306771,CHRYSTIE AVENUE,BOWERY STREET,NW,10/16/2016 12:00:00 AM,10/28/2016 12:00:00 AM,up,up,up,3,1,18,MN27,Chinatown
mn-03-107898,Link Active!,107898,208 1 AVENUE,New York,NY,10009,Manhattan,40.73030035,-73.98319263,EAST 13 STREET,EAST 12 STREET,SE,06/10/2017 12:00:00 AM,08/30/2017 12:00:00 AM,up,up,up,3,2,34,MN22,East Village
mn-03-108162,Link Active!,108162,210 CANAL STREET,New York,NY,10013,Manhattan,40.71716821,-73.99907941,BAXTER STREET,MULBERRY STREET,MIDBLK,10/19/2016 12:00:00 AM,12/15/2016 12:00:00 AM,up,down,up,3,1,29,MN27,Chinatown
mn-03-108238,Link Active!,108238,217 BOWERY,New York,NY,10002,Manhattan,40.721716,-73.993343,RIVINGTON STREET,PRINCE STREET,NE,07/22/2016 12:00:00 AM,08/19/2016 12:00:00 AM,up,up,up,3,1,3601,MN27,Chinatown
mn-03-108269,Link Active!,108269,145 1 AVENUE,New York,NY,10003,Manhattan,40.728126,-73.985083,EAST 9 STREET,ST. MARKS PLACE,SW,04/02/2017 12:00:00 AM,06/05/2017 12:00:00 AM,up,up,down,3,2,38,MN22,East Village
mn-03-108323,Link Active!,108323,73 2 AVENUE,New York,NY,10003,Manhattan,40.72647126,-73.98935062,EAST 4 STREET,EAST 5 STREET,NW,09/02/2016 12:00:00 AM,10/07/2016 12:00:00 AM,up,up,up,3,2,38,MN22,East Village
mn-03-108422,Link Active!,108422,113 BOWERY,New York,NY,10002,Manhattan,40.71791958,-73.99494009,GRAND STREET,HESTER STREET,MIDBLK,08/11/2016 12:00:00 AM,09/19/2016 12:00:00 AM,up,up,up,3,1,16,MN27,Chinatown
mn-03-108511,Link Active!,108511_108512_108513,35 ST MARKS PLACE,New York,NY,10003,Manhattan,40.72875565,-73.98791444,2 AVENUE,3 AVENUE,NWC,09/16/2017 12:00:00 AM,02/09/2018 12:00:00 AM,up,up,up,3,2,38,MN22,East Village
mn-03-108516,Link Active!,108516,133 1 AVENUE,New York,NY,10003,Manhattan,40.72779351,-73.98532503,ST. MARKS PLACE,EAST 9 STREET,NW,04/08/2017 12:00:00 AM,05/30/2017 12:00:00 AM,up,up,up,3,2,38,MN22,East Village
mn-03-108589,Link Active!,108589,169 BOWERY,New York,NY,10002,Manhattan,40.71990707,-73.99406649,DELANCEY STREET,BROOME STREET,SE,07/12/2016 12:00:00 AM,08/19/2016 12:00:00 AM,up,up,up,3,1,18,MN27,Chinatown
mn-03-108607,Link Active!,108607,45 ORCHARD STREET,New York,NY,10002,Manhattan,40.716355,-73.991198,HESTER STREET,GRAND STREET,NW,11/13/2016 12:00:00 AM,01/09/2017 12:00:00 AM,up,up,up,3,1,16,MN27,Chinatown
mn-03-115304,Link Active!,115304_133989,19 1 AVENUE,New York,NY,10003,Manhattan,40.72357993,-73.9883901,EAST 1 STREET,EAST 2 STREET,NW,04/02/2017 12:00:00 AM,06/19/2017 12:00:00 AM,up,up,up,3,2,3602,MN22,East Village
bk-01-145863,Link Active!,145863,984 MANHATTAN AVENUE,New York,NY,11222,Brooklyn,40.732735,-73.954581,HURON STREET,INDIA STREET,SE,07/01/2017 12:00:00 AM,08/02/2017 12:00:00 AM,up,up,up,1,33,575,BK76,Greenpoint
bk-03-126638,Link Active!,126638,2208 FULTON STREET,New York,NY,11233,Brooklyn,40.678079,-73.908374,EASTERN PARKWAY,ROCKAWAY AVENUE,SW,12/22/2016 12:00:00 AM,01/17/2017 12:00:00 AM,up,up,up,16,37,369,BK79,Ocean Hill
bk-14-126509,Link Active!,126509_126510,1591 FLATBUSH AVENUE,New York,NY,11210,Brooklyn,40.632134775181385,-73.94678067381744,EAST 31 STREET,FLATBUSH AVENUE,NE,03/04/2018 12:00:00 AM,06/18/2018 12:00:00 AM,up,down,up,14,45,786,BK42,Flatbush
bk-14-145813,Link Active!,145813,895 FLATBUSH AVENUE,New York,NY,11226,Brooklyn,40.65002892,-73.95850153,CHURCH AVENUE,SNYDER AVENUE,SE,03/06/2017 12:00:00 AM,05/01/2017 12:00:00 AM,up,up,up,14,40,794,BK95,Erasmus
bk-17-126292,Link Active!,126292,3923 CHURCH AVENUE,New York,NY,11203,Brooklyn,40.651341,-73.940166,EAST 40 STREET,EAST 39 STREET,NWC,02/26/2018 12:00:00 AM,07/24/2018 12:00:00 AM,up,up,up,17,41,814,BK91,East Flatbush-Farragut
mn-03-115305,Link Active!,115305_133606,193 2 AVENUE,New York,NY,10003,Manhattan,40.73115701,-73.98592802,EAST 12 STREET,EAST 13 STREET,NW,07/08/2016 12:00:00 AM,09/13/2016 12:00:00 AM,up,up,up,3,2,40,MN22,East Village
mn-03-121470,Link Active!,121470,224 2 AVENUE,New York,NY,10003,Manhattan,40.732206,-73.98482253,EAST 13 STREET,EAST 14 STREET,SE,03/19/2017 12:00:00 AM,06/14/2017 12:00:00 AM,up,up,up,3,2,40,MN22,East Village
mn-03-122031,Link Active!,122031,440 EAST 14 STREET,New York,NY,10009,Manhattan,40.730496,-73.980768,AVENUE A,1 AVENUE,SW,04/02/2017 12:00:00 AM,07/21/2017 12:00:00 AM,down,up,up,3,2,34,MN22,East Village
mn-03-122032,Link Active!,122032,418 EAST 14 STREET,New York,NY,10009,Manhattan,40.73087757,-73.98165945,1 AVENUE,AVENUE A,SE,03/19/2017 12:00:00 AM,05/12/2017 12:00:00 AM,up,up,up,3,2,34,MN22,East Village
mn-03-122246,Link Active!,122246,2 ALLEN STREET,New York,NY,10002,Manhattan,40.71450806,-73.99248961,DIVISION STREET,CANAL STREET,NE,04/02/2017 12:00:00 AM,06/21/2017 12:00:00 AM,up,down,up,3,1,16,MN27,Chinatown
mn-03-122371,Link Active!,122371,323 GRAND STREET,New York,NY,10002,Manhattan,40.71709475,-73.99058102,ORCHARD STREET,LUDLOW STREET,SEC,11/11/2017 12:00:00 AM,02/09/2018 12:00:00 AM,up,up,up,3,1,16,MN27,Chinatown
mn-03-123149,Link Active!,123149_123160_123161,92 EAST 14 STREET,New York,NY,10003,Manhattan,40.73414056,-73.98941209,4 AVENUE,IRVING PLACE,SE,10/22/2016 12:00:00 AM,11/10/2016 12:00:00 AM,up,up,up,3,2,42,MN22,East Village
mn-03-123260,Link Active!,123260_123821,72 2 AVENUE,New York,NY,10003,Manhattan,40.726263,-73.989248,EAST 4 STREET,EAST 5 STREET,NE,09/02/2016 12:00:00 AM,11/16/2016 12:00:00 AM,up,up,up,3,2,38,MN22,East Village
mn-03-123265,Link Active!,123265_123267,123 3 AVENUE,New York,NY,10003,Manhattan,40.733107,-73.987162,EAST 14 STREET,EAST 13 STREET,SE,01/15/2016 12:00:00 AM,01/27/2016 12:00:00 AM,up,up,up,3,2,40,MN22,East Village
mn-03-123268,Link Active!,123268,160 2 AVENUE,New York,NY,10003,Manhattan,40.72983073,-73.98665837,EAST 10 STREET,EAST 11 STREET,NE,09/18/2016 12:00:00 AM,10/27/2016 12:00:00 AM,up,up,up,3,2,40,MN22,East Village
mn-03-123270,Link Active!,123270,190 2 AVENUE,New York,NY,10003,Manhattan,40.730881,-73.985882,EAST 12 STREET,EAST 11 STREET,SE,07/02/2016 12:00:00 AM,09/13/2016 12:00:00 AM,up,up,up,3,2,40,MN22,East Village
mn-03-123273,Link Active!,123273_123274_123275,104 2 AVENUE,New York,NY,10003,Manhattan,40.72745986,-73.98837167,EAST 6 STREET,EAST 7 STREET,NE,09/02/2016 12:00:00 AM,09/19/2016 12:00:00 AM,up,up,up,3,2,38,MN22,East Village
mn-03-123282,Link Active!,123282_123283,223 2 AVENUE,New York,NY,10003,Manhattan,40.73224694,-73.9851321,EAST 14 STREET,EAST 13 STREET,SW,10/01/2016 12:00:00 AM,10/25/2016 12:00:00 AM,up,up,up,3,2,40,MN22,East Village
mn-03-123288,Link Active!,123288_123289,219 1 AVENUE,New York,NY,10003,Manhattan,40.73083305,-73.98309797,EAST 13 STREET,EAST 14 STREET,NW,04/02/2017 12:00:00 AM,06/14/2017 12:00:00 AM,up,up,up,3,2,40,MN22,East Village
mn-03-123294,Link Active!,123294,150 EAST 4 STREET,New York,NY,10009,Manhattan,40.72500355,-73.98703948,1 AVENUE,AVENUE A,SE,03/10/2018 12:00:00 AM,05/17/2018 12:00:00 AM,up,up,up,3,2,32,MN22,East Village
mn-03-123464,Link Active!,123464,70 STANTON STREET,New York,NY,10002,Manhattan,40.721773,-73.989421,ALLEN STREET,ELDRIDGE STREET,NW,11/17/2016 12:00:00 AM,01/06/2017 12:00:00 AM,up,up,up,3,1,3601,MN27,Chinatown
mn-03-123791,Link Active!,123791_139621,182 1 AVENUE,New York,NY,10009,Manhattan,40.72943593,-73.98382369,EAST 11 STREET,EAST 12 STREET,NE,04/02/2017 12:00:00 AM,05/31/2017 12:00:00 AM,up,up,up,3,2,34,MN22,East Village
mn-03-123792,Link Active!,123792_123793,162 1 AVENUE,New York,NY,10009,Manhattan,40.72862184,-73.98441867,1 AVENUE,EAST 10 STREET,SE,07/29/2017 12:00:00 AM,08/30/2017 12:00:00 AM,up,up,up,3,2,34,MN22,East Village
mn-03-123794,Link Active!,123794_123795,134 1 AVENUE,New York,NY,10009,Manhattan,40.727649865809404,-73.98511898826644,ST. MARKS PLACE,EAST 9 STREET,NE,04/08/2017 12:00:00 AM,05/30/2017 12:00:00 AM,up,up,up,3,2,32,MN22,East Village
mn-03-123797,Link Active!,123797_142143,410 EAST 6 STREET,New York,NY,10009,Manhattan,40.72630382,-73.98610433,1 AVENUE,AVENUE A,SE,04/08/2017 12:00:00 AM,05/30/2017 12:00:00 AM,up,up,up,3,2,32,MN22,East Village
mn-03-123800,Link Active!,123800,344 EAST 14 STREET,New York,NY,10003,Manhattan,40.73153857,-73.98324565,1 AVENUE,2 AVENUE,SW,10/16/2016 12:00:00 AM,12/16/2016 12:00:00 AM,up,up,up,3,2,40,MN22,East Village
bk-08-145992,Link Active!,145992,685 FRANKLIN AVENUE,New York,NY,11216,Brooklyn,40.675141,-73.956281,PROSPECT PLACE,ST. MARKS AVENUE,SE,11/10/2017 12:00:00 AM,02/01/2018 12:00:00 AM,up,up,up,8,35,221,BK61,Crown Heights North
bk-08-146084,Link Active!,146084,720 FRANKLIN AVENUE,New York,NY,11238,Brooklyn,40.67403887,-73.95682638,PARK PLACE,STERLING PLACE,Midblock,04/28/2018 12:00:00 AM,06/18/2018 12:00:00 AM,up,up,up,8,35,217,BK61,Crown Heights North
