,type,id,lat,lon,tags_addr:city,tags_shop,tags_name,geometry,index_right,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN
418,node,4768399424,40.7069361,-73.953029,,clothes,American Apparel,POINT (-73.953029 40.7069361),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
569,node,5502452121,40.7143654,-73.9534115,,clothes,Stella Dallas,POINT (-73.9534115 40.7143654),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
639,node,5594544304,40.7115073,-73.9469576,,clothes,L Train Vintage,POINT (-73.9469576 40.7115073),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
810,node,6053007385,40.7145262,-73.9541436,,clothes,10 Ft Single by Stella Dallas,POINT (-73.95414359999999 40.7145262),200,11211,0,Brooklyn,60861.0,40470881.6712834,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
67,node,2041169440,40.8732378,-73.9087363,,clothes,Marshalls,POINT (-73.9087363 40.8732378),19,10463,0,Bronx,70641.0,3119701.91322087,NY,New York,36,061,http://www.usps.com/,0.0,0.0
68,node,2041169450,40.8734602,-73.9079897,,clothes,The Childrens Place,POINT (-73.9079897 40.8734602),19,10463,0,Bronx,70641.0,3119701.91322087,NY,New York,36,061,http://www.usps.com/,0.0,0.0
70,node,2091641952,40.7963714,-73.9702087,,clothes,Brooklyn Industries,POINT (-73.9702087 40.7963714),51,10025,0,New York,96054.0,19631043.8225259,NY,New York,36,061,http://www.usps.com/,0.0,0.0
155,node,2573952303,40.7962468,-73.9710051,New York,clothes,Variazioni,POINT (-73.9710051 40.7962468),51,10025,0,New York,96054.0,19631043.8225259,NY,New York,36,061,http://www.usps.com/,0.0,0.0
165,node,2662232019,40.8002345,-73.9676937,,clothes,Steps,POINT (-73.9676937 40.8002345),51,10025,0,New York,96054.0,19631043.8225259,NY,New York,36,061,http://www.usps.com/,0.0,0.0
76,node,2183010454,40.7059955,-74.0111464,,clothes,Indochino,POINT (-74.0111464 40.7059955),106,10004,0,New York,2187.0,4002521.0970287,NY,New York,36,061,http://www.usps.com/,0.0,0.0
78,node,2183010477,40.7062677,-74.0114417,,clothes,My.Suit,POINT (-74.01144170000001 40.7062677),106,10004,0,New York,2187.0,4002521.0970287,NY,New York,36,061,http://www.usps.com/,0.0,0.0
77,node,2183010466,40.7064078,-74.010896,,clothes,Hermes Paris,POINT (-74.010896 40.7064078),104,10005,0,New York,8107.0,2082901.14073505,NY,New York,36,061,http://www.usps.com/,0.0,0.0
80,node,2196783231,40.789196,-73.9761486,New York,clothes,Brooks Brothers,POINT (-73.9761486 40.789196),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
81,node,2196783232,40.7887124,-73.9757412,New York,clothes,Club Monaco,POINT (-73.9757412 40.7887124),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
95,node,2345795301,40.7885846,-73.9766713,New York,clothes,Banana Republic,POINT (-73.97667130000001 40.7885846),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
102,node,2439964743,40.7839036,-73.9742211,,clothes,Greenstones,POINT (-73.97422109999999 40.7839036),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
118,node,2539225249,40.7864235,-73.9777076,New York,clothes,Chico's,POINT (-73.9777076 40.7864235),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
333,node,4300815692,40.782882,-73.9809253,,clothes,Bra Smyth,POINT (-73.9809253 40.782882),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
835,way,269307482,40.783109,-73.9750384,New York,clothes,Polarn O. Pyret,POINT (-73.9750384 40.783109),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
836,way,269313810,40.784163,-73.9792232,New York,clothes,Fox's,POINT (-73.97922320000001 40.784163),46,10024,0,New York,58521.0,22877335.4639181,NY,New York,36,061,http://www.usps.com/,0.0,0.0
82,node,2238282051,40.7792448,-73.9601917,,clothes,Gymboree,POINT (-73.9601917 40.7792448),62,10028,0,New York,47530.0,9842046.4797,NY,New York,36,061,http://www.usps.com/,0.0,0.0
162,node,2620513869,40.7791885,-73.9553419,,clothes,H&M,POINT (-73.95534189999999 40.7791885),62,10028,0,New York,47530.0,9842046.4797,NY,New York,36,061,http://www.usps.com/,0.0,0.0
645,node,5625730207,40.7788852,-73.9536572,,clothes,Banana Republic,POINT (-73.95365719999999 40.7788852),62,10028,0,New York,47530.0,9842046.4797,NY,New York,36,061,http://www.usps.com/,0.0,0.0
701,node,5774352546,40.7799845,-73.959661,,clothes,Madewell,POINT (-73.959661 40.7799845),62,10028,0,New York,47530.0,9842046.4797,NY,New York,36,061,http://www.usps.com/,0.0,0.0
704,node,5781151294,40.7800952,-73.9595713,,clothes,lululemon athletica,POINT (-73.95957129999999 40.7800952),62,10028,0,New York,47530.0,9842046.4797,NY,New York,36,061,http://www.usps.com/,0.0,0.0
715,node,5799947874,40.7781822,-73.9540867,,clothes,GAP,POINT (-73.9540867 40.7781822),62,10028,0,New York,47530.0,9842046.4797,NY,New York,36,061,http://www.usps.com/,0.0,0.0
716,node,5799948691,40.7783501,-73.9540115,,clothes,Urban Outfitters,POINT (-73.95401149999999 40.7783501),62,10028,0,New York,47530.0,9842046.4797,NY,New York,36,061,http://www.usps.com/,0.0,0.0
717,node,5799949122,40.7784627,-73.9539386,,clothes,Athleta,POINT (-73.9539386 40.7784627),62,10028,0,New York,47530.0,9842046.4797,NY,New York,36,061,http://www.usps.com/,0.0,0.0
749,node,5902961332,40.7811602,-73.9587881,,clothes,Brooks Brothers,POINT (-73.95878810000001 40.7811602),62,10028,0,New York,47530.0,9842046.4797,NY,New York,36,061,http://www.usps.com/,0.0,0.0
89,node,2287666019,40.6092891,-73.9586454,,clothes,TJ Maxx,POINT (-73.95864539999999 40.6092891),141,11229,0,Brooklyn,79608.0,60119326.1442695,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
90,node,2302679639,40.5997561,-73.9463899,,clothes,Downtown,POINT (-73.9463899 40.5997561),141,11229,0,Brooklyn,79608.0,60119326.1442695,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
149,node,2563025342,40.6007081,-73.9412248,Brooklyn,clothes,Mandee,POINT (-73.9412248 40.6007081),141,11229,0,Brooklyn,79608.0,60119326.1442695,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
462,node,4995738111,40.6088194,-73.958508,Brooklyn,clothes,Trumas,POINT (-73.95850799999999 40.6088194),141,11229,0,Brooklyn,79608.0,60119326.1442695,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
826,way,249727999,40.6099287,-73.9572769,,clothes,Conway's,POINT (-73.9572769 40.6099287),141,11229,0,Brooklyn,79608.0,60119326.1442695,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
91,node,2309556620,40.7741291,-73.9634951,New York,clothes,Il Gufo,POINT (-73.9634951 40.7741291),66,10021,0,New York,45299.0,10495133.4084987,NY,New York,36,061,http://www.usps.com/,0.0,0.0
163,node,2623014547,40.7692754,-73.9612325,,clothes,Anthropologie,POINT (-73.96123249999999 40.7692754),66,10021,0,New York,45299.0,10495133.4084987,NY,New York,36,061,http://www.usps.com/,0.0,0.0
187,node,2723918792,40.7714825,-73.9654692,New York,clothes,Ralph Lauren,POINT (-73.9654692 40.7714825),66,10021,0,New York,45299.0,10495133.4084987,NY,New York,36,061,http://www.usps.com/,0.0,0.0
302,node,4008037040,40.7701569,-73.9625726,,clothes,SHEN NEW YORK,POINT (-73.9625726 40.7701569),66,10021,0,New York,45299.0,10495133.4084987,NY,New York,36,061,http://www.usps.com/,0.0,0.0
468,node,5017258824,40.772168,-73.9649482,,clothes,Spring Flowers,POINT (-73.96494819999999 40.772168),66,10021,0,New York,45299.0,10495133.4084987,NY,New York,36,061,http://www.usps.com/,0.0,0.0
719,node,5802813853,40.7739005,-73.9640918,,clothes,Carolina Herrera,POINT (-73.96409180000001 40.7739005),66,10021,0,New York,45299.0,10495133.4084987,NY,New York,36,061,http://www.usps.com/,0.0,0.0
92,node,2321673301,40.5933317,-74.0012109,,clothes,Babies R Us,POINT (-74.0012109 40.5933317),142,11214,0,Brooklyn,89061.0,61096539.3891465,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
93,node,2322298893,40.6949579,-73.9943783,Brooklyn,clothes,Loft,POINT (-73.99437829999999 40.6949579),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
109,node,2494077220,40.6949872,-73.9960982,,clothes,J. McLaughlin,POINT (-73.99609820000001 40.6949872),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
110,node,2494203003,40.6920814,-73.991377,,clothes,Eyvette Boutique,POINT (-73.991377 40.6920814),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
115,node,2523787357,40.6891698,-73.9928024,,clothes,Splendid,POINT (-73.9928024 40.6891698),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
116,node,2523787365,40.6885328,-73.9931239,Brooklyn,clothes,Rag & Bone,POINT (-73.9931239 40.6885328),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
132,node,2549896908,40.6883507,-73.9934137,,clothes,Picnic,POINT (-73.9934137 40.6883507),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
316,node,4194174468,40.6859963,-73.9911162,,clothes,Lululemon Athletica,POINT (-73.99111619999999 40.6859963),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
375,node,4559312794,40.6907684,-73.9852002,,clothes,Nordstrom Rack,POINT (-73.98520019999999 40.6907684),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
376,node,4559312799,40.6910358,-73.9866967,,clothes,Gap Factory Store,POINT (-73.9866967 40.6910358),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
377,node,4559312800,40.6907226,-73.9851036,,clothes,H&M,POINT (-73.9851036 40.6907226),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
378,node,4559312803,40.6913866,-73.9875751,,clothes,Lane Bryant,POINT (-73.9875751 40.6913866),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
379,node,4559312804,40.6905294,-73.9854308,,clothes,American Eagle Outfitters,POINT (-73.9854308 40.6905294),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
380,node,4559312805,40.6910236,-73.9858492,,clothes,Banana Republic Factory Store,POINT (-73.9858492 40.6910236),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
381,node,4559312806,40.6915259,-73.9871486,,clothes,Ann Taylor,POINT (-73.9871486 40.6915259),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
382,node,4559312807,40.6914283,-73.9868952,,clothes,Social Apparel,POINT (-73.98689520000001 40.6914283),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
415,node,4768362321,40.6899715,-73.9940268,,clothes,Urban Outfitters,POINT (-73.9940268 40.6899715),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
417,node,4768397331,40.6903017,-73.9922617,,clothes,American Apparel,POINT (-73.9922617 40.6903017),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
528,node,5333329245,40.6884972,-73.9894097,,clothes,Brooklyn Industries,POINT (-73.9894097 40.6884972),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
696,node,5764254155,40.6881588,-73.9911913,,clothes,Buffalo Exchange,POINT (-73.9911913 40.6881588),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
718,node,5802138864,40.6922383,-73.991324,,clothes,Tempo,POINT (-73.99132400000001 40.6922383),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
721,node,5807123472,40.6911271,-73.9860519,,clothes,The Children's Place,POINT (-73.98605190000001 40.6911271),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
722,node,5807126561,40.6908994,-73.9855218,,clothes,Rainbow Shops,POINT (-73.9855218 40.6908994),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
723,node,5807126562,40.6907026,-73.9850209,,clothes,Old Navy,POINT (-73.98502089999999 40.6907026),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
768,node,5912968132,40.6879628,-73.9933775,,clothes,Diane T.,POINT (-73.99337749999999 40.6879628),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
820,way,241844802,40.6850403,-73.9918439,Brooklyn,clothes,Dear Fieldbinder,POINT (-73.99184390000001 40.6850403),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
821,way,241844827,40.6861569,-73.9937886,Brooklyn,clothes,LF Womens Clothing,POINT (-73.9937886 40.6861569),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
824,way,248153049,40.6868576,-73.9934865,,clothes,Lily,POINT (-73.9934865 40.6868576),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
111,node,2494224921,40.6389182,-74.0759622,,clothes,Everything goes clothing,POINT (-74.07596220000001 40.6389182),130,10301,0,Staten Island,40438.0,105182712.649568,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
112,node,2501565260,40.7603559,-73.9762428,New York,clothes,Uniqlo,POINT (-73.97624279999999 40.7603559),212,10103,1,New York,0.0,62713.25340641,NY,New York,36,061,http://www.usps.com/,0.0,0.0
331,node,4283635689,40.7601985,-73.9763277,,clothes,Hollister,POINT (-73.9763277 40.7601985),212,10103,1,New York,0.0,62713.25340641,NY,New York,36,061,http://www.usps.com/,0.0,0.0
793,node,5979734085,40.7600172,-73.9764128,,clothes,Zara,POINT (-73.97641280000001 40.7600172),212,10103,1,New York,0.0,62713.25340641,NY,New York,36,061,http://www.usps.com/,0.0,0.0
119,node,2545250058,40.5979937,-74.0826104,Staten Island,clothes,Z & K Police Equipment & Uniforms Inc,POINT (-74.08261039999999 40.5979937),140,10305,0,Staten Island,41746.0,111441829.317708,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
123,node,2547218174,40.7302176,-73.9831773,,clothes,No Relation Vintage,POINT (-73.98317729999999 40.7302176),94,10009,0,New York,61455.0,15903519.3012284,NY,New York,36,061,http://www.usps.com/,0.0,0.0
134,node,2550112109,40.7099853,-73.7943599,Jamaica,clothes,Chahat Couture,POINT (-73.7943599 40.7099853),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
135,node,2550112135,40.7112492,-73.7910634,Jamaica,clothes,Disha Collections Inc.,POINT (-73.7910634 40.7112492),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
143,node,2553515513,40.7129672,-73.7818438,Jamaica,clothes,Party World,POINT (-73.7818438 40.7129672),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
144,node,2553515522,40.7128508,-73.7823463,Jamaica,clothes,Maya's Services,POINT (-73.7823463 40.7128508),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
235,node,2870656985,40.7057929,-73.7944056,Jamaica,clothes,Hot Point,POINT (-73.7944056 40.7057929),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
236,node,2870656990,40.705965,-73.7939312,Jamaica,clothes,Blue Angels,POINT (-73.7939312 40.705965),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
237,node,2870657904,40.7064104,-73.7927893,Jamaica,clothes,Flashy Girl,POINT (-73.7927893 40.7064104),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
238,node,2870682355,40.7065706,-73.7924481,Jamaica,clothes,Smart Menswear Inc.,POINT (-73.7924481 40.7065706),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
247,node,2895553235,40.7096972,-73.7952478,Jamaica,clothes,Parineeta The Bride,POINT (-73.7952478 40.7096972),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
319,node,4226134389,40.7100427,-73.7951473,Jamaica,clothes,Al Hamra Collection,POINT (-73.7951473 40.7100427),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
320,node,4237922320,40.7126985,-73.7823995,,clothes,M Barry Services,POINT (-73.7823995 40.7126985),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
321,node,4238006290,40.7129025,-73.7821019,Jamaica,clothes,Radha Sari Bazaar Inc.,POINT (-73.7821019 40.7129025),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
322,node,4239902536,40.7117615,-73.7895354,Jamaica,clothes,Rokshana Boutique,POINT (-73.78953540000001 40.7117615),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
455,node,4882289080,40.7101015,-73.7940818,Jamaica,clothes,Riwaz,POINT (-73.7940818 40.7101015),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
550,node,5418953018,40.7069063,-73.7913097,Jamaica,clothes,Telco Stores,POINT (-73.7913097 40.7069063),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
551,node,5420880744,40.7060829,-73.7936677,Jamaica,clothes,Carter's,POINT (-73.7936677 40.7060829),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
552,node,5420880746,40.7058654,-73.7941921,Jamaica,clothes,Rainbow,POINT (-73.7941921 40.7058654),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
553,node,5421262414,40.7036109,-73.7998867,,clothes,Rainbow,POINT (-73.7998867 40.7036109),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
855,way,414811934,40.7119171,-73.7906975,Jamaica,clothes,Rainbow,POINT (-73.79069749999999 40.7119171),171,11432,0,Jamaica,62075.0,60177575.6380646,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
140,node,2550585167,40.6674456,-73.9881853,,clothes,Factory Outlet,POINT (-73.9881853 40.6674456),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
141,node,2550589935,40.6669587,-73.9879436,,clothes,Mandee,POINT (-73.98794359999999 40.6669587),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
148,node,2562069627,40.660331,-73.980014,,clothes,Black Bear,POINT (-73.980014 40.660331),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
471,node,5043497800,40.6671317,-73.9815981,,clothes,Brooklyn Industries,POINT (-73.9815981 40.6671317),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
498,node,5246547359,40.662439,-73.9850991,Brooklyn,clothes,mae,POINT (-73.9850991 40.662439),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
526,node,5328220839,40.6740207,-73.9756,Brooklyn,clothes,Blok Hill,POINT (-73.9756 40.6740207),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
527,node,5328220840,40.6741072,-73.9755429,,clothes,Area Kids,POINT (-73.97554289999999 40.6741072),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
532,node,5351868289,40.6733857,-73.9760194,,clothes,Fig,POINT (-73.9760194 40.6733857),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
533,node,5351868291,40.673433,-73.9759846,,clothes,Kiwi,POINT (-73.9759846 40.673433),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
558,node,5452209931,40.6634147,-73.9842907,,clothes,Meshimar,POINT (-73.9842907 40.6634147),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
559,node,5455055828,40.6718424,-73.9838801,,clothes,Premium Goods,POINT (-73.98388009999999 40.6718424),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
564,node,5494867631,40.6760121,-73.9805611,,clothes,Lilith Outlet,POINT (-73.9805611 40.6760121),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
565,node,5494867632,40.6759383,-73.9806212,,clothes,Mividimarket,POINT (-73.9806212 40.6759383),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
570,node,5506774610,40.6754927,-73.9809255,,clothes,Diana Kane,POINT (-73.9809255 40.6754927),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
571,node,5506774612,40.6755434,-73.9808644,,clothes,St. Hrouda,POINT (-73.9808644 40.6755434),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
572,node,5506775322,40.6753608,-73.9810186,,clothes,Lykke,POINT (-73.9810186 40.6753608),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
574,node,5517079865,40.6725236,-73.976693,,clothes,JackRabbit,POINT (-73.976693 40.6725236),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
660,node,5673620477,40.6719257,-73.9771924,,clothes,Encore Boutique,POINT (-73.97719240000001 40.6719257),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
661,node,5673620479,40.6718893,-73.9772243,,clothes,Lou,POINT (-73.9772243 40.6718893),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
662,node,5673794429,40.6697625,-73.986015,,clothes,Square Stores,POINT (-73.98601499999999 40.6697625),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
671,node,5709849142,40.6731562,-73.9831748,,clothes,Bird,POINT (-73.9831748 40.6731562),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
731,node,5830803195,40.6666443,-73.9819931,,clothes,Beva,POINT (-73.9819931 40.6666443),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
732,node,5830803196,40.6660427,-73.982497,,clothes,Den,POINT (-73.982497 40.6660427),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
733,node,5830803202,40.6661881,-73.98238,,clothes,Otto,POINT (-73.98238000000001 40.6661881),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
740,node,5873889469,40.6632796,-73.9814869,,clothes,Libra,POINT (-73.98148689999999 40.6632796),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
795,node,5983765786,40.6745263,-73.9820446,,clothes,La Rosa Dancewear & Hosiery,POINT (-73.98204459999999 40.6745263),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
825,way,248239629,40.6664563,-73.9889505,,clothes,Rainbow,POINT (-73.9889505 40.6664563),122,11215,0,Brooklyn,63272.0,61922821.7461638,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
142,node,2552858618,40.5766271,-73.9654324,,clothes,Sunduchok,POINT (-73.9654324 40.5766271),148,11235,0,Brooklyn,76130.0,69053803.0317134,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
272,node,3315201777,40.577115,-73.9629563,,clothes,Eugenia,POINT (-73.9629563 40.577115),148,11235,0,Brooklyn,76130.0,69053803.0317134,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
847,way,285137356,40.5906657,-73.9534236,,clothes,Marshall's,POINT (-73.95342359999999 40.5906657),148,11235,0,Brooklyn,76130.0,69053803.0317134,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
147,node,2555210839,40.7141409,-73.9801825,New York,clothes,fdcincshop,POINT (-73.9801825 40.7141409),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
385,node,4565955202,40.7192605,-73.9853122,New York City,clothes,Alife,POINT (-73.9853122 40.7192605),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
424,node,4792178323,40.7141686,-73.9944225,,clothes,,POINT (-73.9944225 40.7141686),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
425,node,4792178324,40.7139437,-73.9944994,,clothes,,POINT (-73.9944994 40.7139437),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
426,node,4792178325,40.7140191,-73.9943536,,clothes,,POINT (-73.9943536 40.7140191),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
427,node,4792178327,40.714095,-73.9945133,,clothes,,POINT (-73.99451329999999 40.714095),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
434,node,4815674438,40.7177636,-73.990323,,clothes,Mooshoes,POINT (-73.990323 40.7177636),92,10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0
