,type,id,lat,lon,tags_addr:city,tags_amenity,tags_name,geometry,index_right,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN
2946,node,5317574173,40.8078679,-73.9462049,,restaurant,Olive Garden,POINT (-73.9462049 40.8078679),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3070,node,5399812753,40.8154849,-73.957853,,restaurant,Go! Go! Curry!,POINT (-73.957853 40.8154849),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3072,node,5400474152,40.8171459,-73.9532953,,restaurant,Rai Rai Ken,POINT (-73.95329529999999 40.8171459),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3075,node,5400492671,40.8116646,-73.9503479,,restaurant,Nabe Harlem,POINT (-73.9503479 40.8116646),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3100,node,5402622059,40.8108361,-73.9435614,,restaurant,Sushi Inoue,POINT (-73.94356139999999 40.8108361),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4436,way,271798850,40.8079659,-73.9449106,New York,restaurant,Red Rooster Harlem,POINT (-73.9449106 40.8079659),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4438,way,271807943,40.8085876,-73.9444279,New York,restaurant,Sylvia's Restaurant,POINT (-73.94442789999999 40.8085876),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4439,way,271808028,40.8087322,-73.9452922,,restaurant,Corner Social Restaurant & Bar,POINT (-73.9452922 40.8087322),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4441,way,271921818,40.8146021,-73.9595691,New York,restaurant,Chapati House,POINT (-73.9595691 40.8146021),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4671,way,381351169,40.8084443,-73.9446416,,restaurant,Sylvia's,POINT (-73.9446416 40.8084443),42,10027,0,New York,58639.0,24695278.5042902,NY,New York,36,061,http://www.usps.com/,0.0,0.0
157,node,1683222646,40.7556257,-73.9280317,,restaurant,Café Triskell,POINT (-73.92803170000001 40.7556257),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
298,node,2065796583,40.760433,-73.922418,,restaurant,Nazca,POINT (-73.92241799999999 40.760433),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
588,node,2495111045,40.7563693,-73.928987,Astoria,restaurant,Copacabana,POINT (-73.92898700000001 40.7563693),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
845,node,2622405274,40.761402,-73.923843,Astoria,restaurant,Romano's Famous Pizza,POINT (-73.92384300000001 40.761402),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
874,node,2666460854,40.7631517,-73.9213092,Astoria,restaurant,Enthaice,POINT (-73.9213092 40.7631517),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1094,node,2818577544,40.7619505,-73.9256567,,restaurant,La Gata Golosa,POINT (-73.9256567 40.7619505),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1170,node,2846596405,40.7560216,-73.9245423,,restaurant,Tacuba,POINT (-73.9245423 40.7560216),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1174,node,2846916794,40.7585537,-73.929091,,restaurant,Rest-au-Rant,POINT (-73.929091 40.7585537),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1175,node,2846938883,40.7628974,-73.927048,Astoria,restaurant,Sac's Place,POINT (-73.927048 40.7628974),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1176,node,2846965662,40.7578849,-73.9321866,,restaurant,Malagueta,POINT (-73.93218659999999 40.7578849),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1181,node,2847152867,40.7612651,-73.9401281,,restaurant,Niforos Corner,POINT (-73.9401281 40.7612651),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1349,node,3212388257,40.7557723,-73.9277067,,restaurant,Arepas Café,POINT (-73.9277067 40.7557723),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1456,node,3569402144,40.7596244,-73.9365391,,restaurant,,POINT (-73.9365391 40.7596244),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1459,node,3570753793,40.7552407,-73.9271915,,restaurant,Ecuadorian Restaurant II,POINT (-73.92719150000001 40.7552407),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1476,node,3577907793,40.760701,-73.9223507,Astoria,restaurant,Bartolino's Italian Restaurant,POINT (-73.9223507 40.760701),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1478,node,3577908293,40.7605007,-73.9219258,,restaurant,Portalia,POINT (-73.9219258 40.7605007),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1491,node,3584290132,40.7611111,-73.9232844,,restaurant,El Mariachi,POINT (-73.9232844 40.7611111),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1617,node,3814797675,40.7621666,-73.9254791,,restaurant,Parisi Brothers Bakery,POINT (-73.9254791 40.7621666),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1618,node,3817963720,40.7604886,-73.9225318,,restaurant,Three E- Taste of Thai,POINT (-73.9225318 40.7604886),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1619,node,3818834843,40.7564438,-73.9245095,,restaurant,The Astor Room,POINT (-73.9245095 40.7564438),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1663,node,3860740161,40.761437,-73.924556,,restaurant,La Catrinas,POINT (-73.924556 40.761437),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1665,node,3860891458,40.7600638,-73.9204727,,restaurant,Winegasm,POINT (-73.9204727 40.7600638),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1666,node,3862899358,40.757024,-73.93099,,restaurant,Boishaki Restaurant,POINT (-73.93098999999999 40.757024),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1680,node,3865328757,40.757807,-73.927501,,restaurant,Snowdonia,POINT (-73.92750100000001 40.757807),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1682,node,3867611568,40.762484,-73.926221,,restaurant,Café Aliada,POINT (-73.926221 40.762484),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1774,node,4113143108,40.7622254,-73.9255323,Astoria,restaurant,King Of Falafel & Shawarma,POINT (-73.9255323 40.7622254),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
1775,node,4113143109,40.7622318,-73.9256493,Astoria,restaurant,Sanfords,POINT (-73.9256493 40.7622318),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
2143,node,4539932039,40.7629043,-73.9208098,Astoria,restaurant,Zenon Taverna,POINT (-73.9208098 40.7629043),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
2555,node,5057453101,40.7566589,-73.9294381,,restaurant,Holy Guacamole,POINT (-73.9294381 40.7566589),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
2604,node,5123011525,40.7617384,-73.9258145,,restaurant,Broadway China Station,POINT (-73.9258145 40.7617384),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
2631,node,5145009822,40.7629835,-73.9209469,,restaurant,Djerdan Burek,POINT (-73.9209469 40.7629835),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
2633,node,5147365832,40.7629552,-73.9209063,,restaurant,Golden Dragon,POINT (-73.9209063 40.7629552),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
3268,node,5487091369,40.7684896,-73.9330039,Astoria,restaurant,Fresco's Cantina,POINT (-73.9330039 40.7684896),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
3299,node,5500029100,40.7612018,-73.9234603,Astoria,restaurant,La Rioja,POINT (-73.9234603 40.7612018),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
3302,node,5500033650,40.7607294,-73.9224149,Astoria,restaurant,Tipp Inn,POINT (-73.92241490000001 40.7607294),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
3657,node,5717537544,40.7577486,-73.9297095,,restaurant,Samossa Bites,POINT (-73.9297095 40.7577486),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
3854,node,5805307868,40.7562584,-73.9293522,,restaurant,Fresco Tortillas,POINT (-73.9293522 40.7562584),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
3855,node,5805318408,40.7562853,-73.9294097,,restaurant,East Garden,POINT (-73.92940969999999 40.7562853),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
3856,node,5805320716,40.7563143,-73.9294719,,restaurant,LIC Bagel,POINT (-73.9294719 40.7563143),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
3857,node,5805320749,40.7571943,-73.9268304,,restaurant,Napoli Pizza & Pasta,POINT (-73.9268304 40.7571943),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
3989,node,5906843686,40.7654406,-73.9317642,,restaurant,Broadway Deli & Grill,POINT (-73.9317642 40.7654406),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
4544,way,280572875,40.7609664,-73.9238168,Astoria,restaurant,Junko Sushi,POINT (-73.9238168 40.7609664),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
4545,way,280572908,40.7606337,-73.9229984,,restaurant,PizzAstoria,POINT (-73.9229984 40.7606337),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
4548,way,280587933,40.7628315,-73.9207876,,restaurant,Milkflower,POINT (-73.9207876 40.7628315),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
4549,way,280587941,40.762886,-73.9208867,Astoria,restaurant,Il Bambino,POINT (-73.9208867 40.762886),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
4550,way,280587942,40.7611457,-73.9230045,Astoria,restaurant,Michael's,POINT (-73.9230045 40.7611457),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
4551,way,280587943,40.7613678,-73.9234849,Astoria,restaurant,Tierras Colombianas,POINT (-73.92348490000001 40.7613678),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
4552,way,280599269,40.7627634,-73.9266194,,restaurant,Tamashi Ramen,POINT (-73.92661940000001 40.7627634),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
4553,way,280599858,40.7616726,-73.9242038,Astoria,restaurant,Nuevo Jardin De China Restaurant,POINT (-73.9242038 40.7616726),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
4554,way,280599862,40.7616113,-73.9239989,Astoria,restaurant,sek'ənd sun,POINT (-73.9239989 40.7616113),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
4555,way,280613202,40.7652683,-73.9312876,Astoria,restaurant,Bel Aire,POINT (-73.9312876 40.7652683),72,11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
160,node,1696974007,40.6836158,-73.9353429,,restaurant,Saragina's,POINT (-73.93534289999999 40.6836158),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
161,node,1696974009,40.6829772,-73.9352383,,restaurant,Besos,POINT (-73.93523829999999 40.6829772),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
162,node,1696985451,40.6836156,-73.935041,,restaurant,Ma and Pop,POINT (-73.935041 40.6836156),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
163,node,1696985456,40.6836865,-73.9350548,,restaurant,Ms. Sues,POINT (-73.9350548 40.6836865),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
725,node,2564934011,40.6852542,-73.920741,Brooklyn,restaurant,Bed-Stuy Fish Fry,POINT (-73.92074100000001 40.6852542),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
726,node,2564934043,40.6857958,-73.9207386,Brooklyn,restaurant,Weng's Garden,POINT (-73.92073860000001 40.6857958),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1596,node,3805305097,40.6835825,-73.9353807,,restaurant,Saraghina Bakery,POINT (-73.9353807 40.6835825),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1597,node,3805305098,40.6833984,-73.9349918,,restaurant,Oaxaca Taqueria,POINT (-73.93499180000001 40.6833984),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1600,node,3807244711,40.6806646,-73.9374162,Brooklyn,restaurant,Sumner Cafe,POINT (-73.9374162 40.6806646),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1939,node,4315764095,40.6844714,-73.9291389,,restaurant,Natural Blend,POINT (-73.9291389 40.6844714),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2175,node,4591807923,40.6831982,-73.9199108,Brooklyn,restaurant,Xing Lung Chinese Restaurant,POINT (-73.9199108 40.6831982),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2544,node,5026597723,40.6793219,-73.9207997,,restaurant,Hundred Acres,POINT (-73.9207997 40.6793219),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2781,node,5209304472,40.6761065,-73.9106507,,restaurant,Soulful Food,POINT (-73.91065070000001 40.6761065),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3430,node,5560613492,40.684711,-73.9262778,Brooklyn,restaurant,Grandchamps,POINT (-73.92627779999999 40.684711),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3650,node,5715462680,40.6832101,-73.9170974,,restaurant,Ho May Chinese Restaurant,POINT (-73.9170974 40.6832101),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4274,way,247916261,40.6818236,-73.9346549,Brooklyn,restaurant,Peaches,POINT (-73.9346549 40.6818236),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4331,way,249983310,40.6837546,-73.9318053,Brooklyn,restaurant,Celestino,POINT (-73.93180529999999 40.6837546),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4342,way,250390720,40.6831486,-73.9202791,,restaurant,Delhi Heights,POINT (-73.9202791 40.6831486),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
172,node,1708709547,40.5429384,-74.2066129,,restaurant,Woodrow Diner,POINT (-74.2066129 40.5429384),156,10309,0,Staten Island,33114.0,215835793.517094,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
173,node,1708713022,40.5426,-74.2061865,,restaurant,Goodfella's Pizzeria,POINT (-74.2061865 40.5426),156,10309,0,Staten Island,33114.0,215835793.517094,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
174,node,1708724065,40.5427713,-74.2078172,,restaurant,Sunset Pizza,POINT (-74.20781719999999 40.5427713),156,10309,0,Staten Island,33114.0,215835793.517094,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
175,node,1708725500,40.5427957,-74.2077287,,restaurant,Islander Taste Chinese Restaurant,POINT (-74.2077287 40.5427957),156,10309,0,Staten Island,33114.0,215835793.517094,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
176,node,1708727865,40.5429567,-74.2067497,,restaurant,Pio Hot Bagels,POINT (-74.2067497 40.5429567),156,10309,0,Staten Island,33114.0,215835793.517094,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
1521,node,3639402534,40.5533267,-74.2167766,,restaurant,Old Bermuda Inn,POINT (-74.2167766 40.5533267),156,10309,0,Staten Island,33114.0,215835793.517094,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
3350,node,5526642147,40.5493333,-74.2211081,,restaurant,Rossville Pizza,POINT (-74.2211081 40.5493333),156,10309,0,Staten Island,33114.0,215835793.517094,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
4180,node,6030949985,40.5226272,-74.2389905,,restaurant,Avocado Sushi,POINT (-74.2389905 40.5226272),156,10309,0,Staten Island,33114.0,215835793.517094,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
4237,way,241843985,40.5561523,-74.2121282,,restaurant,Ocean Palace Restaurant & Bar,POINT (-74.2121282 40.5561523),156,10309,0,Staten Island,33114.0,215835793.517094,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
4244,way,241851784,40.5273039,-74.2306927,,restaurant,Z-Two,POINT (-74.23069270000001 40.5273039),156,10309,0,Staten Island,33114.0,215835793.517094,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
4245,way,241851867,40.5385223,-74.237102,,restaurant,Killmeyer's Old Bavaria Inn,POINT (-74.23710199999999 40.5385223),156,10309,0,Staten Island,33114.0,215835793.517094,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
4246,way,241852390,40.5300802,-74.2292341,,restaurant,Applebee's Neighborhood Grill & Bar,POINT (-74.2292341 40.5300802),156,10309,0,Staten Island,33114.0,215835793.517094,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
185,node,1748961879,40.7897094,-73.9479452,,restaurant,Taco Mix,POINT (-73.94794520000001 40.7897094),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
186,node,1748991480,40.7885716,-73.9487171,,restaurant,,POINT (-73.9487171 40.7885716),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
187,node,1748991482,40.7906967,-73.9475573,,restaurant,,POINT (-73.9475573 40.7906967),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
188,node,1748991484,40.7892539,-73.9486313,,restaurant,,POINT (-73.9486313 40.7892539),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
189,node,1748991486,40.7905683,-73.9473015,,restaurant,,POINT (-73.94730149999999 40.7905683),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
190,node,1748991487,40.7901312,-73.9475691,,restaurant,,POINT (-73.9475691 40.7901312),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
191,node,1748991489,40.7887828,-73.9485669,,restaurant,,POINT (-73.9485669 40.7887828),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
192,node,1749011035,40.7905956,-73.9476505,,restaurant,best lexington pizza,POINT (-73.94765049999999 40.7905956),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
193,node,1749011039,40.7905186,-73.9477162,,restaurant,El Aguila,POINT (-73.9477162 40.7905186),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
194,node,1749011050,40.7903505,-73.9475048,,restaurant,Great Wok,POINT (-73.9475048 40.7903505),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
195,node,1749011125,40.7929111,-73.9501717,,restaurant,king dragon chinese restaurant,POINT (-73.9501717 40.7929111),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
196,node,1749011126,40.7927893,-73.9477403,,restaurant,king dragon chinese restaurant,POINT (-73.94774030000001 40.7927893),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1046,node,2761809232,40.7902892,-73.9453843,,restaurant,La Isla Restaurant,POINT (-73.9453843 40.7902892),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1047,node,2762327901,40.793587,-73.9451239,,restaurant,Jaguar,POINT (-73.9451239 40.793587),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1053,node,2765449317,40.7939234,-73.9342665,,restaurant,Rao’s,POINT (-73.93426650000001 40.7939234),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1495,node,3589024668,40.7872974,-73.9516947,,restaurant,Jamaica Flava,POINT (-73.9516947 40.7872974),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
1781,node,4133854273,40.7879358,-73.9534358,,restaurant,Le Pain Quotidien,POINT (-73.95343579999999 40.7879358),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2472,node,4969193447,40.790352,-73.9460703,New York,restaurant,212PIZZAMAN,POINT (-73.9460703 40.790352),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
2904,node,5269095818,40.7972011,-73.9386694,,restaurant,Taco Mix Grill,POINT (-73.93866939999999 40.7972011),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3157,node,5415639405,40.7959347,-73.9356816,,restaurant,Prime One 16,POINT (-73.9356816 40.7959347),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3466,node,5588989245,40.7873895,-73.9482837,,restaurant,Mrs. An Thai,POINT (-73.9482837 40.7873895),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3509,node,5616317452,40.7876253,-73.9443966,,restaurant,Delicious Chinese Food Inc,POINT (-73.9443966 40.7876253),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3553,node,5640004458,40.7867642,-73.9500969,,restaurant,Spice Noodle,POINT (-73.95009690000001 40.7867642),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3584,node,5672759305,40.7873686,-73.9527035,,restaurant,El Paso Taqueria,POINT (-73.9527035 40.7873686),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3659,node,5719018954,40.8004366,-73.9463914,,restaurant,Empire Corner 2,POINT (-73.9463914 40.8004366),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3679,node,5721493494,40.7866636,-73.9501801,,restaurant,Judy's Spanish Restaurant,POINT (-73.9501801 40.7866636),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3820,node,5782494844,40.788525,-73.9488176,,restaurant,Effy's Kitchen,POINT (-73.9488176 40.788525),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3821,node,5782495642,40.7884657,-73.9488874,,restaurant,Joy Burger Bar,POINT (-73.9488874 40.7884657),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3822,node,5782500846,40.795666,-73.9354419,,restaurant,Yura's Blue Plate,POINT (-73.9354419 40.795666),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3845,node,5801862103,40.7894559,-73.943061,,restaurant,Malii Thai Kitchen,POINT (-73.943061 40.7894559),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3846,node,5801889162,40.7888899,-73.9485261,,restaurant,Pro Thai,POINT (-73.9485261 40.7888899),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3893,node,5826449659,40.7896916,-73.9428826,,restaurant,Spice Hut,POINT (-73.9428826 40.7896916),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
3942,node,5879976048,40.7892082,-73.9486817,,restaurant,Lexington Pizza Parlour,POINT (-73.94868169999999 40.7892082),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4093,node,5978792495,40.7918405,-73.9390061,,restaurant,Piatto d’Oro,POINT (-73.9390061 40.7918405),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4106,node,5978868293,40.7932055,-73.9403004,,restaurant,La Nostradamus,POINT (-73.9403004 40.7932055),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
4108,node,5978868385,40.7878623,-73.9538985,,restaurant,Famiglia,POINT (-73.95389849999999 40.7878623),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
