index_left,type,id,lat,lon,tags_addr:city,tags_shop,tags_name,geometry
786,node,5947691864,40.6181727,-73.7285775,,clothes,Haute Couture,POINT (-73.7285775 40.6181727)
787,node,5947736600,40.6213773,-73.7239746,,clothes,Beverly Mehl,POINT (-73.72397460000001 40.6213773)
788,node,5947750976,40.6211219,-73.7243729,,clothes,AList. By 100% Kids,POINT (-73.72437290000001 40.6211219)
789,node,5947753136,40.6210488,-73.7244621,,clothes,Upper Class Hats,POINT (-73.7244621 40.6210488)
790,node,5947753168,40.6213516,-73.7240136,,clothes,Clementine,POINT (-73.72401360000001 40.6213516)
791,node,5947754024,40.6212044,-73.7242706,,clothes,The Shell Station,POINT (-73.7242706 40.6212044)
792,node,5947754026,40.621314,-73.7241038,,clothes,Nikia,POINT (-73.72410379999999 40.621314)
793,node,5949062216,40.6193568,-73.7272595,Lawrence,clothes,Junee  Jr,POINT (-73.7272595 40.6193568)
794,node,5949062218,40.6194117,-73.7271778,Lawrence,clothes,Junee,POINT (-73.72717780000001 40.6194117)
795,node,5973451189,40.6633932,-73.7269013,,clothes,Burlington Coat Factory,POINT (-73.72690129999999 40.6633932)
796,node,5979734085,40.7600172,-73.9764128,,clothes,Zara,POINT (-73.97641280000001 40.7600172)
797,node,5982230986,40.754007,-73.9816908,,clothes,Mets Clubhouse Shop,POINT (-73.9816908 40.754007)
798,node,5983765786,40.6745263,-73.9820446,,clothes,La Rosa Dancewear & Hosiery,POINT (-73.98204459999999 40.6745263)
799,node,5987486726,40.6829997,-73.9928466,,clothes,Katlan Boutique,POINT (-73.99284659999999 40.6829997)
800,node,5990958680,40.7296392,-73.8234966,,clothes,J & Z Couture,POINT (-73.8234966 40.7296392)
801,node,5991000179,40.7297571,-73.8235732,,clothes,N. Brand 26,POINT (-73.8235732 40.7297571)
802,node,6019991050,40.7182696,-73.8167643,,clothes,Julie Kaye,POINT (-73.8167643 40.7182696)
803,node,6040058086,40.6967735,-74.1785293,,clothes,Tumi,POINT (-74.17852929999999 40.6967735)
804,node,6040058385,40.6948158,-74.1744482,,clothes,Johnston & Murphy,POINT (-74.1744482 40.6948158)
805,node,6040128290,40.6967452,-74.178507,,clothes,Coach,POINT (-74.178507 40.6967452)
806,node,6050167607,40.7090852,-73.9372012,,clothes,Cult Party,POINT (-73.9372012 40.7090852)
807,way,45791844,40.830061,-74.1407237,,clothes,Burlington,POINT (-74.1407237 40.830061)
808,way,193612494,40.7816419,-74.0755849,,clothes,The Designer Outlet Gallery,POINT (-74.0755849 40.7816419)
809,way,241844802,40.6850403,-73.9918439,Brooklyn,clothes,Dear Fieldbinder,POINT (-73.99184390000001 40.6850403)
810,way,241844827,40.6861569,-73.9937886,Brooklyn,clothes,LF Womens Clothing,POINT (-73.9937886 40.6861569)
811,way,247866902,40.7227365,-73.9948058,New York,clothes,Everlane,POINT (-73.99480579999999 40.7227365)
812,way,247915246,40.6825303,-73.9352229,,clothes,The Little Red Boutique,POINT (-73.9352229 40.6825303)
813,way,248153049,40.6868576,-73.9934865,,clothes,Lily,POINT (-73.9934865 40.6868576)
814,way,248239629,40.6664563,-73.9889505,,clothes,Rainbow,POINT (-73.9889505 40.6664563)
815,way,249727999,40.6099287,-73.9572769,,clothes,Conway's,POINT (-73.9572769 40.6099287)
816,way,264487814,40.6811948,-73.9750042,Brooklyn,clothes,Kith,POINT (-73.9750042 40.6811948)
817,way,264645684,40.7390142,-73.9919198,,clothes,White/Black,POINT (-73.99191980000001 40.7390142)
818,way,265301819,40.7504807,-73.9901479,,clothes,crocs,POINT (-73.9901479 40.7504807)
819,way,265302051,40.750288,-73.9901325,,clothes,Old Navy,POINT (-73.9901325 40.750288)
820,way,265302077,40.7501361,-73.9881568,,clothes,Sunglass Hut,POINT (-73.9881568 40.7501361)
821,way,266170564,40.7596793,-73.9802326,,clothes,Nine West,POINT (-73.98023259999999 40.7596793)
822,way,266195296,40.7595247,-73.9613232,,clothes,TJ Maxx,POINT (-73.9613232 40.7595247)
823,way,269247285,40.7771133,-73.9793182,New York,clothes,Vince,POINT (-73.97931819999999 40.7771133)
824,way,269307482,40.783109,-73.9750384,New York,clothes,Polarn O. Pyret,POINT (-73.9750384 40.783109)
825,way,269313810,40.784163,-73.9792232,New York,clothes,Fox's,POINT (-73.97922320000001 40.784163)
826,way,274174814,40.9108833,-74.2442797,Wayne,clothes,Berkshire General Store,POINT (-74.24427970000001 40.9108833)
827,way,275275720,40.8946392,-74.2273193,,clothes,TJ Maxx,POINT (-74.2273193 40.8946392)
828,way,277922833,40.8375494,-74.15327,,clothes,Mandee,POINT (-74.15327000000001 40.8375494)
829,way,278139772,40.791839,-74.0522507,,clothes,Kohl's,POINT (-74.0522507 40.791839)
830,way,278139774,40.793198,-74.0515151,,clothes,TJ Maxx,POINT (-74.0515151 40.793198)
831,way,278728177,40.9243208,-74.086398,,clothes,Dress Barn,POINT (-74.086398 40.9243208)
832,way,280576786,40.7598453,-73.9179283,Astoria,clothes,Children's Place,POINT (-73.9179283 40.7598453)
833,way,280576788,40.7600584,-73.9184776,Astoria,clothes,Game Champ,POINT (-73.9184776 40.7600584)
834,way,280576789,40.7601749,-73.9183832,Astoria,clothes,Gap,POINT (-73.91838319999999 40.7601749)
835,way,280851730,40.7808874,-74.0492605,,clothes,Daffy's,POINT (-74.0492605 40.7808874)
836,way,285137356,40.5906657,-73.9534236,,clothes,Marshall's,POINT (-73.95342359999999 40.5906657)
837,way,317221923,40.8421987,-74.207831,,clothes,Gap,POINT (-74.207831 40.8421987)
838,way,317221925,40.8419796,-74.2077613,,clothes,Valley Girl,POINT (-74.2077613 40.8419796)
839,way,366521853,40.7746796,-74.0351922,,clothes,Old Navy,POINT (-74.0351922 40.7746796)
840,way,366522077,40.7745639,-74.0332389,,clothes,Unique,POINT (-74.0332389 40.7745639)
841,way,377371386,40.7343423,-73.9902122,New York,clothes,Nordstrom Rack,POINT (-73.9902122 40.7343423)
842,way,378392828,40.9209807,-73.7878719,,clothes,Salvation Army,POINT (-73.7878719 40.9209807)
843,way,399158027,40.7478047,-74.0484799,,clothes,Rainbows,POINT (-74.0484799 40.7478047)
844,way,414811934,40.7119171,-73.7906975,Jamaica,clothes,Rainbow,POINT (-73.79069749999999 40.7119171)
845,way,451750973,40.6261724,-73.7399209,,clothes,Marshalls,POINT (-73.7399209 40.6261724)
846,way,451750975,40.6262397,-73.7389017,,clothes,,POINT (-73.7389017 40.6262397)
847,way,491624263,40.8139461,-74.2194272,,clothes,Oasis,POINT (-74.2194272 40.8139461)
848,way,632686087,40.7264996,-74.0379206,,clothes,Landing Gear,POINT (-74.03792060000001 40.7264996)
849,way,632686090,40.72673,-74.0378593,,clothes,Michael Kors,POINT (-74.03785929999999 40.72673)
850,way,632686092,40.7268597,-74.0378052,,clothes,Anna Dall Collection,POINT (-74.03780519999999 40.7268597)
851,way,633151916,40.7277896,-74.0382728,,clothes,H&M,POINT (-74.0382728 40.7277896)
